1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.144737388907475602e-05
3.000000000000000000e+00,8.385966287487984876e-05
4.000000000000000000e+00,1.415131750369608761e-04
5.000000000000000000e+00,2.012631590538438810e-04
6.000000000000000000e+00,2.620613412640992383e-04
7.000000000000000000e+00,3.234584266957265413e-04
8.000000000000000000e+00,3.852297205916109112e-04
9.000000000000000000e+00,4.472503322674926561e-04
1.000000000000000000e+01,5.094452536697800316e-04
1.100000000000000000e+01,5.717666650970683762e-04
1.200000000000000000e+01,6.341825855733853072e-04
1.300000000000000000e+01,6.966707592147787552e-04
1.400000000000000000e+01,7.592151595928866908e-04
1.500000000000000000e+01,8.218038903639524528e-04
1.600000000000000000e+01,8.844278712976316129e-04
1.700000000000000000e+01,9.470799863062507326e-04
1.800000000000000000e+01,1.009754513808362253e-03
1.900000000000000000e+01,1.072446735409497958e-03
2.000000000000000000e+01,1.135152660490031974e-03
2.100000000000000000e+01,1.197868828065516917e-03
2.200000000000000000e+01,1.260592161334014557e-03
2.300000000000000000e+01,1.323319858876618148e-03
2.400000000000000000e+01,1.386049311822192508e-03
2.500000000000000000e+01,1.448778039708066004e-03
2.600000000000000000e+01,1.511503640005051104e-03
2.700000000000000000e+01,1.574223747766288371e-03
2.800000000000000000e+01,1.636936002871262332e-03
2.900000000000000000e+01,1.699638023034191802e-03
3.000000000000000000e+01,1.762327381234520028e-03
3.100000000000000000e+01,1.825001586573947107e-03
3.200000000000000000e+01,1.887658067813674338e-03
3.300000000000000000e+01,1.950294159026811670e-03
3.400000000000000000e+01,2.012907086934219783e-03
3.500000000000000000e+01,2.075493959591113904e-03
3.600000000000000000e+01,2.138051756166094337e-03
3.700000000000000000e+01,2.200577317610510376e-03
3.800000000000000000e+01,2.263067338059059162e-03
3.900000000000000000e+01,2.325518356835574920e-03
4.000000000000000000e+01,2.387926750963635311e-03
4.100000000000000000e+01,2.450288728101658077e-03
4.200000000000000000e+01,2.512600319837939803e-03
4.300000000000000000e+01,2.574857375293600724e-03
4.400000000000000000e+01,2.637055554991346844e-03
4.500000000000000000e+01,2.699190324955989817e-03
4.600000000000000000e+01,2.761256951019103872e-03
4.700000000000000000e+01,2.823250493305452715e-03
4.800000000000000000e+01,2.885165800883116635e-03
4.900000000000000000e+01,2.946997506562758131e-03
5.000000000000000000e+01,3.008740021834401240e-03
5.100000000000000000e+01,3.070387531932504063e-03
5.200000000000000000e+01,3.131933991022153602e-03
5.300000000000000000e+01,3.193373117500900721e-03
5.400000000000000000e+01,3.254698389412227170e-03
5.500000000000000000e+01,3.315903039967839621e-03
5.600000000000000000e+01,3.376980053177077671e-03
5.700000000000000000e+01,3.437922159582616592e-03
5.800000000000000000e+01,3.498721832102458761e-03
5.900000000000000000e+01,3.559371281978883795e-03
6.000000000000000000e+01,3.619862454835673631e-03
6.100000000000000000e+01,3.680187026845453072e-03
6.200000000000000000e+01,3.740336401009478149e-03
6.300000000000000000e+01,3.800301703552669969e-03
6.400000000000000000e+01,3.860073780437049944e-03
6.500000000000000000e+01,3.919643193997146904e-03
6.600000000000000000e+01,3.979000219701241473e-03
6.700000000000000000e+01,4.038134843042658767e-03
6.800000000000000000e+01,4.097036756565575026e-03
6.900000000000000000e+01,4.155695357030119060e-03
7.000000000000000000e+01,4.214099742721758024e-03
7.100000000000000000e+01,4.272238710910235444e-03
7.200000000000000000e+01,4.330100755463526727e-03
7.300000000000000000e+01,4.387674064622541954e-03
7.400000000000000000e+01,4.444946518942433263e-03
7.500000000000000000e+01,4.501905689406653782e-03
7.600000000000000000e+01,4.558538835720046985e-03
7.700000000000000000e+01,4.614832904787431744e-03
7.800000000000000000e+01,4.670774529384348790e-03
7.900000000000000000e+01,4.726350027026779074e-03
8.000000000000000000e+01,4.781545399046819786e-03
8.100000000000000000e+01,4.836346329881449461e-03
8.200000000000000000e+01,4.890738186581660221e-03
8.300000000000000000e+01,4.944706018549399965e-03
8.400000000000000000e+01,4.998234557509866234e-03
8.500000000000000000e+01,5.051308217726852186e-03
8.600000000000000000e+01,5.103911096468960462e-03
8.700000000000000000e+01,5.156026974734614389e-03
8.800000000000000000e+01,5.207639318243893062e-03
8.900000000000000000e+01,5.258731278705353930e-03
9.000000000000000000e+01,5.309285695366055061e-03
9.100000000000000000e+01,5.359285096853128039e-03
9.200000000000000000e+01,5.408711703315258537e-03
9.300000000000000000e+01,5.457547428872614598e-03
9.400000000000000000e+01,5.505773884383690676e-03
9.500000000000000000e+01,5.553372380537695968e-03
9.600000000000000000e+01,5.600323931281116392e-03
9.700000000000000000e+01,5.646609257587103040e-03
9.800000000000000000e+01,5.692208791576388455e-03
9.900000000000000000e+01,5.737102680998432992e-03
1.000000000000000000e+02,5.781270794081515632e-03
1.010000000000000000e+02,5.824692724760448075e-03
1.020000000000000000e+02,5.867347798290613488e-03
1.030000000000000000e+02,5.909215077256959291e-03
1.040000000000000000e+02,5.950273367986536055e-03
1.050000000000000000e+02,5.990501227373139052e-03
1.060000000000000000e+02,6.029876970122500547e-03
1.070000000000000000e+02,6.068378676426412419e-03
1.080000000000000000e+02,6.105984200074064151e-03
1.090000000000000000e+02,6.142671177008713831e-03
1.100000000000000000e+02,6.178417034337783768e-03
1.110000000000000000e+02,6.213198999804162709e-03
1.120000000000000000e+02,6.246994111726476666e-03
1.130000000000000000e+02,6.279779229415844918e-03
1.140000000000000000e+02,6.311531044076383601e-03
1.150000000000000000e+02,6.342226090196608282e-03
1.160000000000000000e+02,6.371840757438544320e-03
1.170000000000000000e+02,6.400351303031160365e-03
1.180000000000000000e+02,6.427733864674403837e-03
1.190000000000000000e+02,6.453964473959876089e-03
1.200000000000000000e+02,6.479019070313808519e-03
1.210000000000000000e+02,6.502873515467686057e-03
1.220000000000000000e+02,6.525503608461495804e-03
1.230000000000000000e+02,6.546885101184164897e-03
1.240000000000000000e+02,6.566993714455375206e-03
1.250000000000000000e+02,6.585805154652486261e-03
1.260000000000000000e+02,6.603295130885822491e-03
1.270000000000000000e+02,6.619439372725135010e-03
1.280000000000000000e+02,6.634213648479493110e-03
1.290000000000000000e+02,6.647593784032374865e-03
1.300000000000000000e+02,6.659555682233103506e-03
1.310000000000000000e+02,6.670075342845255793e-03
1.320000000000000000e+02,6.679128883052020717e-03
1.330000000000000000e+02,6.686692558517810282e-03
1.340000000000000000e+02,6.692742785004857781e-03
1.350000000000000000e+02,6.697256160542731408e-03
1.360000000000000000e+02,6.700209488148057071e-03
1.370000000000000000e+02,6.701579799090931489e-03
1.380000000000000000e+02,6.701344376703783322e-03
1.390000000000000000e+02,6.699480780727592663e-03
1.400000000000000000e+02,6.695966872189572545e-03
1.410000000000000000e+02,6.690780838805540989e-03
1.420000000000000000e+02,6.683901220899343860e-03
1.430000000000000000e+02,6.675306937830740792e-03
1.440000000000000000e+02,6.664977314922253086e-03
1.450000000000000000e+02,6.652892110874488070e-03
1.460000000000000000e+02,6.639031545658462957e-03
1.470000000000000000e+02,6.623376328872393991e-03
1.480000000000000000e+02,6.605907688549437357e-03
1.490000000000000000e+02,6.586607400401696573e-03
1.500000000000000000e+02,6.565457817484789300e-03
1.510000000000000000e+02,6.542441900266079968e-03
1.520000000000000000e+02,6.517543247078576990e-03
1.530000000000000000e+02,6.490746124941266897e-03
1.540000000000000000e+02,6.462035500725504117e-03
1.550000000000000000e+02,6.431397072645825275e-03
1.560000000000000000e+02,6.398817302052313936e-03
1.570000000000000000e+02,6.364283445500384072e-03
1.580000000000000000e+02,6.327783587072578937e-03
1.590000000000000000e+02,6.289306670925639414e-03
1.600000000000000000e+02,6.248842534034819950e-03
1.610000000000000000e+02,6.206381939106083226e-03
1.620000000000000000e+02,6.161916607625435131e-03
1.630000000000000000e+02,6.115439253013327595e-03
1.640000000000000000e+02,6.066943613850672538e-03
1.650000000000000000e+02,6.016424487141621563e-03
1.660000000000000000e+02,5.963877761576890334e-03
1.670000000000000000e+02,5.909300450760007588e-03
1.680000000000000000e+02,5.852690726357455756e-03
1.690000000000000000e+02,5.794047951132291936e-03
1.700000000000000000e+02,5.733372711819426787e-03
1.710000000000000000e+02,5.670666851799342420e-03
1.720000000000000000e+02,5.605933503525633958e-03
1.730000000000000000e+02,5.539177120660398503e-03
1.740000000000000000e+02,5.470403509870093613e-03
1.750000000000000000e+02,5.399619862233146460e-03
1.760000000000000000e+02,5.326834784209246061e-03
1.770000000000000000e+02,5.252058328118935221e-03
1.780000000000000000e+02,5.175302022080793471e-03
1.790000000000000000e+02,5.096578899352264581e-03
1.800000000000000000e+02,5.015903527018885505e-03
1.810000000000000000e+02,4.933292033975515689e-03
1.820000000000000000e+02,4.848762138141921897e-03
1.830000000000000000e+02,4.762333172853982534e-03
1.840000000000000000e+02,4.674026112370659181e-03
1.850000000000000000e+02,4.583863596435817922e-03
1.860000000000000000e+02,4.491869953832989919e-03
1.870000000000000000e+02,4.398071224870245613e-03
1.880000000000000000e+02,4.302495182731382040e-03
1.890000000000000000e+02,4.205171353628903673e-03
1.900000000000000000e+02,4.106131035693417683e-03
1.910000000000000000e+02,4.005407316533454720e-03
1.920000000000000000e+02,3.903035089399032025e-03
1.930000000000000000e+02,3.799051067881826366e-03
1.940000000000000000e+02,3.693493799084278297e-03
1.950000000000000000e+02,3.586403675189685572e-03
1.960000000000000000e+02,3.477822943364963174e-03
1.970000000000000000e+02,3.367795713927676342e-03
1.980000000000000000e+02,3.256367966708814590e-03
1.990000000000000000e+02,3.143587555542822019e-03
2.000000000000000000e+02,3.029504210816562695e-03
2.010000000000000000e+02,2.914169540009149250e-03
2.020000000000000000e+02,2.797637026154945351e-03
2.030000000000000000e+02,2.679962024162542335e-03
2.040000000000000000e+02,2.561201754923184658e-03
2.050000000000000000e+02,2.441415297142864298e-03
2.060000000000000000e+02,2.320663576833183368e-03
2.070000000000000000e+02,2.199009354397208661e-03
2.080000000000000000e+02,2.076517209247679893e-03
2.090000000000000000e+02,1.953253521896265200e-03
2.100000000000000000e+02,1.829286453454176615e-03
2.110000000000000000e+02,1.704685922485949445e-03
