1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.999999980221253582e-01
3.000000000000000000e+00,9.999999683540057305e-01
4.000000000000000000e+00,9.999998397921574522e-01
5.000000000000000000e+00,9.999994936641318777e-01
6.000000000000000000e+00,9.999987638285974256e-01
7.000000000000000000e+00,9.999974366755465249e-01
8.000000000000000000e+00,9.999952511267200528e-01
9.000000000000000000e+00,9.999918986363656170e-01
1.000000000000000000e+01,9.999870231924768982e-01
1.100000000000000000e+01,9.999802213186832489e-01
1.200000000000000000e+01,9.999710420769865049e-01
1.300000000000000000e+01,9.999589870715699380e-01
1.400000000000000000e+01,9.999435104539271535e-01
1.500000000000000000e+01,9.999240189295890424e-01
1.600000000000000000e+01,9.998998717667488823e-01
1.700000000000000000e+01,9.998703808071156551e-01
1.800000000000000000e+01,9.998348104793498559e-01
1.900000000000000000e+01,9.997923778154618191e-01
2.000000000000000000e+01,9.997422524705820157e-01
2.100000000000000000e+01,9.996835567465338634e-01
2.200000000000000000e+01,9.996153656196702375e-01
2.300000000000000000e+01,9.995367067734598487e-01
2.400000000000000000e+01,9.994465606363321930e-01
2.500000000000000000e+01,9.993438604253228608e-01
2.600000000000000000e+01,9.992274921960794254e-01
2.700000000000000000e+01,9.990962948998185489e-01
2.800000000000000000e+01,9.989490604478503677e-01
2.900000000000000000e+01,9.987845337843103133e-01
3.000000000000000000e+01,9.986014129677646123e-01
3.100000000000000000e+01,9.983983492623831335e-01
3.200000000000000000e+01,9.981739472393948986e-01
3.300000000000000000e+01,9.979267648895717713e-01
3.400000000000000000e+01,9.976553137475044908e-01
3.500000000000000000e+01,9.973580590284681913e-01
3.600000000000000000e+01,9.970334197786901997e-01
3.700000000000000000e+01,9.966797690398654375e-01
3.800000000000000000e+01,9.962954340287847321e-01
3.900000000000000000e+01,9.958786963329637754e-01
4.000000000000000000e+01,9.954277921231914350e-01
4.100000000000000000e+01,9.949409123839287883e-01
4.200000000000000000e+01,9.944162031625246589e-01
4.300000000000000000e+01,9.938517658382265418e-01
4.400000000000000000e+01,9.932456574119947756e-01
4.500000000000000000e+01,9.925958908181463647e-01
4.600000000000000000e+01,9.919004352588768336e-01
4.700000000000000000e+01,9.911572165627305919e-01
4.800000000000000000e+01,9.903641175681088260e-01
4.900000000000000000e+01,9.895189785329270293e-01
5.000000000000000000e+01,9.886195975715481588e-01
5.100000000000000000e+01,9.876637311201432734e-01
5.200000000000000000e+01,9.866490944316421707e-01
5.300000000000000000e+01,9.855733621014597379e-01
